288,P01 - Corculla,AY-0272,FO - SAN FRANCISCO DE RAVACAYCO - RUTA 1,1,192.168.0.7,FG-AYA-SAN-FRANCISCO-DE-RAVACAYCO,Fibra Optica,ELEMENTO,3
288,P02 - Pullo,AY-0272,FO - SAN FRANCISCO DE RAVACAYCO - RUTA 2,1,192.168.0.7,FG-AYA-SAN-FRANCISCO-DE-RAVACAYCO,Fibra Optica,ELEMENTO,3
288,P03 - Sancos,AY-0272,FO - SAN FRANCISCO DE RAVACAYCO - RUTA 3,1,192.168.0.7,FG-AYA-SAN-FRANCISCO-DE-RAVACAYCO,Fibra Optica,ELEMENTO,3
288,P04 - Aniso,AY-0272,FO - SAN FRANCISCO DE RAVACAYCO - RUTA 4,1,192.168.0.7,FG-AYA-SAN-FRANCISCO-DE-RAVACAYCO,Fibra Optica,ELEMENTO,3
288,P05 - Pullo,AY-0272,FO - SAN FRANCISCO DE RAVACAYCO - RUTA 5,1,192.168.0.7,FG-AYA-SAN-FRANCISCO-DE-RAVACAYCO,Fibra Optica,ELEMENTO,3
289,[00-0A-19-CA-01-81],AY-0004,CARHUANCA,1,192.168.0.0,AY-0004,Energia ,ELEMENTO,4
289,[00-0A-19-CA-02-47],AY-0005,ACOCRO,1,192.168.0.0,AY-0005,Energia ,ELEMENTO,4
289,[00-0A-19-C9-BB-5A],AY-0007,SAN CRISTOBAL,1,192.168.0.0,AY-0007,Energia ,ELEMENTO,4
289,[00-0A-19-C9-AD-39],AY-0008,SAURAMA,1,192.168.0.0,AY-0008,Energia ,ELEMENTO,4
289,[00-0A-19-C9-A6-1E],AY-0010,ACCOMARCA,1,192.168.0.0,AY-0010,Energia ,ELEMENTO,4
289,[00-0A-19-CA-01-57],AY-0011,ACOS VINCHOS,1,192.168.0.0,AY-0011,Energia ,ELEMENTO,4
289,[00-0A-19-C9-AC-CC],AY-0012,ANDAMARCA,1,192.168.0.0,AY-0012,Energia ,ELEMENTO,4
289,[00-0A-19-C9-AD-04],AY-0013,ANISO,1,192.168.0.0,AY-0013,Energia ,ELEMENTO,4
289,[00-0A-19-C9-A7-B6],AY-0015,APONGO,1,192.168.0.0,AY-0015,Energia ,ELEMENTO,4
289,[00-0A-19-C9-F4-86],AY-0020,ASQUIPATA,1,192.168.0.0,AY-0020,Energia ,ELEMENTO,4
289,[00-0A-19-C9-F3-AD],AY-0023,AUCARA,1,192.168.0.0,AY-0023,Energia ,ELEMENTO,4
289,[00-0A-19-C9-AC-CE],AY-0024,ALCAMENCA,1,192.168.0.0,AY-0024,Energia ,ELEMENTO,4
289,[00-0A-19-CA-01-C4],AY-0032,BELEN,1,192.168.0.0,AY-0032,Energia ,ELEMENTO,4
289,[00-0A-19-C9-AC-2E],AY-0035,CABANA,1,192.168.0.0,AY-0035,Energia ,ELEMENTO,4
